,Provincia,Partido,Localidad,ADSL,Cablemódem,Dial Up,Fibra óptica,4G,3G,Telefonía Fija,Wireless,Satelital
1445,Buenos aires,San Nicolás,San nicolás de los arroyos,1,1,1,1,1,1,1,1,1
1446,Buenos aires,San Nicolás,Villa campi,0,0,0,0,0,1,0,0,0
1447,Buenos aires,San Nicolás,Villa canto,0,0,0,0,1,1,0,0,0
1448,Buenos aires,San Nicolás,Villa esperanza,0,0,0,0,0,0,0,0,0
1449,Buenos aires,San Nicolás,Villa riccio,0,0,0,0,0,0,0,0,0
1450,Caba,COMUNA 15,Villa crespo,1,1,1,1,1,1,1,1,1
1451,Chaco,9 de Julio,Las breñas,1,0,0,1,1,1,1,0,1
1452,Chaco,Almirante Brown,Concepción del bermejo,0,0,0,1,1,1,1,1,1
1453,Chaco,Almirante Brown,Los frentones,0,0,0,1,1,0,1,0,1
1454,Chaco,Almirante Brown,Pampa del infierno,0,0,0,1,1,1,1,1,1
1455,Chaco,Almirante Brown,Río muerto,0,0,0,0,1,0,0,0,0
1456,Misiones,San Ignacio,General urquiza,0,0,0,0,0,0,0,1,0
1457,Catamarca,Valle Viejo,Santa cruz,0,0,0,0,0,0,0,0,0
1458,Catamarca,Valle Viejo,Santa rosa,0,0,0,1,1,1,0,1,0
1459,Catamarca,Valle Viejo,Sumalao,0,0,0,1,0,0,0,1,0
1460,Catamarca,Valle Viejo,Villa dolores,0,0,0,1,1,0,0,1,0
1461,Chaco,12 de Octubre,Gancedo,0,0,0,1,1,0,1,1,1
1462,Chaco,12 de Octubre,General capdevila,0,0,0,0,1,0,0,0,0
1463,Chaco,12 de Octubre,General pinedo,1,0,0,1,1,1,1,1,1
1464,Chaco,12 de Octubre,Mesón de fierro,0,0,0,0,1,0,0,0,0
1465,Chaco,12 de Octubre,Pampa landriel,0,0,0,0,1,0,0,0,0
1466,Chaco,1º de Mayo,Barrio de los pescadores,0,0,0,0,0,0,0,0,0
1467,Chaco,1º de Mayo,Colonia benítez,1,0,0,1,1,1,1,1,1
1468,Chaco,1º de Mayo,Margarita belén,1,0,0,0,1,1,1,1,0
1469,Chaco,2 de Abril,Hermoso campo,0,1,0,1,1,1,1,0,1
1470,Chaco,2 de Abril,Itín,0,0,0,1,0,0,0,0,0
1471,Chaco,25 de Mayo,Colonia aborigen,0,0,0,0,1,0,0,1,0
1472,Chaco,25 de Mayo,Machagai,1,1,0,1,1,1,1,1,0
1473,Buenos aires,Brandsen,Coronel brandsen,1,0,0,1,1,1,1,1,0
1474,Buenos aires,Brandsen,Gómez,0,0,0,0,1,0,1,0,0
1475,Buenos aires,Brandsen,Jeppener,1,0,0,1,1,1,1,0,0
1476,Buenos aires,Brandsen,Oliden,0,0,0,0,1,0,1,0,0
1477,Buenos aires,Brandsen,Posada de los lagos,0,0,0,0,1,1,0,0,0
1478,Buenos aires,Brandsen,Samborombón,0,0,0,0,0,0,0,0,0
1479,Buenos aires,Campana,Alto los cardales,0,0,0,1,1,1,0,1,0
1480,Buenos aires,Campana,Barrio los pioneros,0,0,0,0,1,1,0,1,0
1481,Buenos aires,Campana,Campana,1,1,1,1,1,1,1,1,1
1482,Buenos aires,Campana,Chacras del río luján,0,0,0,0,1,1,0,1,0
1483,Buenos aires,Campana,Lomas del río luján (est. río luján),0,1,0,0,1,1,0,0,0
1484,Buenos aires,Cañuelas,Alejandro petión,1,1,1,0,1,1,1,1,0
1485,Buenos aires,La Plata,City bell,0,1,0,1,1,1,1,1,0
1486,Buenos aires,La Plata,Country club el rodeo,0,0,0,0,1,1,0,0,0
1487,Buenos aires,La Plata,El retiro,0,0,0,1,1,1,0,0,0
1488,Buenos aires,La Plata,Esquina negra,0,0,0,0,1,1,0,0,0
1489,Buenos aires,La Plata,Ignacio correas,0,0,0,0,0,0,0,1,0
1490,Buenos aires,La Plata,Joaquin gorina,0,1,0,1,1,1,1,0,0
1491,Buenos aires,La Plata,Jose hernandez,0,1,0,1,1,1,0,0,0
1492,Buenos aires,La Plata,Jose melchor romero,0,1,0,0,1,1,0,0,0
1493,Buenos aires,La Plata,La cumbre,0,0,0,0,1,1,0,1,0
1494,Buenos aires,La Plata,La plata,1,1,1,1,1,1,1,1,1
1495,Buenos aires,La Plata,La providencia,0,0,0,0,0,0,0,0,0
1496,Buenos aires,La Plata,Lisandro olmos,0,1,0,0,1,1,0,0,0
1497,Buenos aires,San Isidro,Boulogne sur mer,1,1,0,1,1,1,1,1,1
1498,Buenos aires,San Isidro,Martínez,1,1,1,1,1,1,1,0,1
1499,Buenos aires,San Isidro,San isidro,1,1,1,1,1,1,1,1,1
1500,Buenos aires,San Isidro,Villa adelina,1,1,0,1,1,1,1,0,0
1501,Buenos aires,San Miguel,Bella vista,1,1,1,1,1,1,1,1,1
1502,Buenos aires,San Miguel,Campo de mayo,0,0,0,0,1,1,0,0,1
1503,Caba,COMUNA 15,Villa ortuzar,1,1,1,1,1,1,1,1,1
1504,Catamarca,Ambato,Chuchucaruana,0,0,0,0,0,0,0,0,0
1505,Catamarca,Ambato,Colpes,0,0,0,0,0,0,0,0,0
1506,Catamarca,Ambato,El bolsón,0,0,0,0,1,0,0,0,1
1507,Catamarca,Ambato,El rodeo,0,0,0,0,1,0,1,1,1
1508,Catamarca,Ambato,Huaycama,0,0,0,0,0,0,0,0,0
1509,Catamarca,Ambato,La puerta,0,0,0,0,1,0,1,0,1
1510,Catamarca,Ambato,Las chacritas,0,0,0,0,0,0,1,0,1
1511,Catamarca,Ambato,Las juntas,0,0,0,0,1,0,0,0,0
1512,Catamarca,Ambato,Los castillos,0,0,0,0,0,0,0,0,0
1513,Catamarca,Ambato,Los talas,0,0,0,0,0,0,0,1,0
1514,Chaco,General Güemes,El espinillo,0,0,0,0,1,0,0,0,1
1515,Chaco,General Güemes,El sauzal,0,0,0,0,0,0,0,1,1
1516,Chaco,General Güemes,El sauzalito,0,0,0,0,1,0,1,0,1
1517,Chaco,General Güemes,Fortín lavalle,0,0,0,0,0,0,0,1,0
1518,Chaco,General Güemes,Fuerte esperanza,0,0,0,1,1,0,1,0,1
1519,Chaco,General Güemes,Juan josé castelli,1,0,0,1,1,1,1,1,0
1520,Chaco,General Güemes,Miraflores,0,0,0,0,1,0,0,1,0
1521,Chaco,General Güemes,Nueva pompeya,0,0,0,1,0,0,0,1,1
1522,Chaco,General Güemes,Puerto lavalle,0,0,0,0,0,0,0,0,0
1523,Chaco,General Güemes,Villa río bermejito,1,0,0,1,1,0,1,1,1
1524,Chaco,General Güemes,Wichi,0,0,0,0,0,0,0,1,1
1525,Chaco,General Güemes,Zaparinqui,0,0,0,0,0,0,0,0,0
1526,Chaco,Independencia,Avia terai,1,0,0,1,1,1,1,1,1
1527,Chaco,Independencia,Campo largo,1,0,0,1,1,1,1,0,0
1528,Chaco,Independencia,Fortín las chuñas,0,0,0,0,1,0,0,0,0
1529,Chaco,Independencia,Napenay,0,0,0,0,1,0,1,0,0
1530,Cordoba,Cruz del Eje,La higuera,1,0,0,0,1,0,1,1,0
1531,Cordoba,Cruz del Eje,Las cañadas,0,0,0,0,0,0,1,0,0
1532,Cordoba,Cruz del Eje,Las playas,0,0,0,1,0,0,0,1,0
1533,Cordoba,Cruz del Eje,Los chañaritos,0,0,0,1,0,0,0,1,0
1534,Cordoba,Cruz del Eje,Media naranja,0,0,0,0,0,0,0,1,0
1535,Cordoba,Cruz del Eje,Paso viejo,1,0,0,0,1,1,1,1,0
1536,Cordoba,Cruz del Eje,San marcos sierra,0,1,0,1,1,1,1,1,0
1537,Cordoba,Cruz del Eje,Serrezuela,1,0,0,1,1,1,1,1,0
1538,Cordoba,Cruz del Eje,Tuclame,0,0,0,1,0,0,0,1,0
1539,Cordoba,Cruz del Eje,Villa de soto,1,0,0,1,1,1,1,1,1
1540,Cordoba,General Roca,Del campillo,1,0,0,1,1,0,1,0,1
1541,Cordoba,General Roca,Estación lecueder,0,0,0,0,0,0,0,0,0
1542,Cordoba,General Roca,Hipólito bouchard,0,0,0,0,1,0,1,0,1
1543,Neuquen,Zapala,Los catutos,0,0,0,0,0,0,0,1,0
1544,Cordoba,General Roca,Huinca renancó,1,0,1,1,1,1,1,1,0
1545,Cordoba,General Roca,Italó,0,0,0,0,1,1,1,0,0
1546,Cordoba,General Roca,Mattaldi,0,0,0,0,1,1,0,0,0
1547,Cordoba,General Roca,Nicolás bruzzone,0,0,0,0,0,0,1,1,0
1548,Cordoba,General Roca,Onagoity,0,0,0,0,0,0,1,0,0
1549,Cordoba,General Roca,Pincén,0,0,0,0,0,0,1,0,0
1550,Cordoba,General Roca,Ranqueles,0,0,0,0,0,0,0,0,0
1551,Cordoba,General Roca,Santa magdalena (est. jovita),0,1,0,1,1,1,1,1,0
1552,Cordoba,General Roca,Villa huidobro,0,1,1,1,1,1,1,1,1
1553,Cordoba,General Roca,Villa sarmiento,0,0,0,0,1,0,0,0,0
1554,Cordoba,General Roca,Villa valeria,1,0,0,0,1,1,1,1,1
1555,Cordoba,General San Martín,Arroyo algodón,1,0,0,1,1,1,0,1,0
1556,Cordoba,General San Martín,Arroyo cabral,1,1,0,1,1,1,1,1,1
1557,Cordoba,Unión,Noetinger,0,0,0,1,1,1,1,1,0
1558,Cordoba,Unión,Ordóñez,1,0,0,1,1,1,1,0,0
1559,Cordoba,Unión,Pascanas,1,0,0,0,1,1,1,1,0
1560,Cordoba,Unión,Pueblo italiano,0,1,0,0,1,0,1,0,1
1561,Cordoba,Unión,Ramón j. cárcano,0,0,0,0,0,0,0,1,0
1562,Cordoba,Unión,San antonio de litín,1,0,0,1,1,1,1,1,0
1563,Cordoba,Unión,San marcos,1,0,0,1,1,1,1,0,0
1564,Cordoba,Unión,San severo,0,0,0,0,1,0,0,0,0
1565,Cordoba,Unión,Viamonte,1,0,0,0,1,1,1,0,0
1566,Cordoba,Unión,Villa los patos,0,0,0,0,0,0,0,0,0
1567,Cordoba,Unión,Wenceslao escalante,1,1,0,0,1,1,1,1,1
1568,Corrientes,Bella Vista,Bella vista,1,1,0,0,1,1,1,1,1
1569,Corrientes,Berón de Astrada,Berón de astrada,0,0,0,0,1,1,1,0,1
1570,Buenos aires,Carmen de Areco,Tres sargentos,0,0,0,0,1,0,1,1,0
1571,Buenos aires,Castelli,Castelli,1,1,0,1,1,1,1,1,1
1572,Buenos aires,Castelli,Centro guerrero,0,0,0,1,0,0,0,1,0
1573,Buenos aires,Castelli,Cerro de la gloria,0,0,0,1,0,1,0,0,0
1574,Buenos aires,Chacabuco,Castilla,0,0,0,0,0,0,1,1,0
1575,Buenos aires,Chacabuco,Chacabuco,1,1,1,1,1,1,1,1,0
1576,Buenos aires,Chacabuco,Los angeles,0,0,0,0,1,1,0,0,0
1577,Buenos aires,Chacabuco,O'higgins,1,0,0,1,1,1,1,1,0
1578,Buenos aires,Chacabuco,Rawson,1,0,0,1,1,1,1,1,0
1579,Buenos aires,Chascomús,Barrio lomas altas,0,0,0,0,0,0,0,0,0
1580,Buenos aires,Chascomús,Barrio san cayetano,0,0,0,1,1,1,0,0,0
1581,Chaco,San Lorenzo,Samuhú,0,0,0,0,1,0,0,0,1
1582,Buenos aires,Chascomús,Chascomús,1,1,1,1,1,1,1,0,1
1583,Buenos aires,Chascomús,Laguna vitel,0,0,0,0,1,1,0,1,0
1584,Buenos aires,Chascomús,Manuel j. cobo (est. lezama),1,1,0,0,1,1,1,1,0
1585,Buenos aires,Chascomús,Villa parque girado,0,0,0,0,1,1,0,0,0
1586,Buenos aires,Chivilcoy,Benitez,0,0,0,0,0,0,0,0,0
1587,Buenos aires,Chivilcoy,Chivilcoy,1,1,1,1,1,1,1,1,1
1588,Buenos aires,Chivilcoy,Emilio ayarza,0,0,0,0,0,0,0,0,0
1589,Buenos aires,Chivilcoy,Gorostiaga,1,0,0,0,0,0,0,1,0
1590,Buenos aires,Chivilcoy,La rica,1,0,0,0,0,0,1,1,0
1591,Buenos aires,Chivilcoy,Moquehuá,0,1,0,1,1,0,1,1,0
1592,Buenos aires,Chivilcoy,Ramón biaus,1,0,0,0,0,0,1,1,0
1593,Buenos aires,Chivilcoy,San sebastián,1,0,0,0,0,0,1,1,0
1594,Rio negro,Ñorquincó,Ojos de agua,0,0,0,0,0,0,1,0,0
1595,Buenos aires,Lanús,Valentín alsina,1,1,1,1,1,1,1,1,0
1596,Buenos aires,Laprida,Laprida,0,1,0,1,1,1,1,0,0
1597,Buenos aires,Laprida,Pueblo nuevo,0,0,0,0,0,0,0,1,0
1598,Buenos aires,Laprida,Pueblo san jorge,0,0,0,0,0,0,1,1,0
1599,Buenos aires,Las Flores,Coronel boerr,0,0,0,0,0,0,0,1,0
1600,Buenos aires,Las Flores,El trigo,0,0,0,1,0,0,0,1,0
1601,Buenos aires,Las Flores,Las flores,1,0,0,1,1,1,1,1,0
1602,Buenos aires,Las Flores,Pardo,0,0,0,0,1,1,0,1,0
1603,Buenos aires,Leandro N. Alem,Alberdi viejo,1,0,0,0,1,1,0,1,0
1604,Buenos aires,Leandro N. Alem,El dorado,0,0,0,0,0,0,1,1,1
1605,Buenos aires,Leandro N. Alem,Fortín acha,0,0,0,0,0,0,0,1,0
1606,Buenos aires,Leandro N. Alem,Juan bautista alberdi (est. alberdi),1,1,0,1,1,1,1,1,0
1607,Buenos aires,Lobería,Licenciado matienzo,0,0,0,0,0,0,0,1,0
1608,Buenos aires,Leandro N. Alem,Leandro n. alem,0,1,0,0,1,1,0,1,0
1609,Buenos aires,Leandro N. Alem,Vedia,1,0,0,1,1,1,1,1,1
1610,Buenos aires,Lincoln,Arenaza,0,0,0,1,1,1,1,0,0
1611,Buenos aires,Lincoln,Bayauca,0,0,0,0,1,0,1,1,0
1612,Buenos aires,Lincoln,Bermúdez,0,0,0,0,0,0,0,0,0
1613,Buenos aires,Lincoln,Carlos salas,0,0,0,0,0,0,0,1,0
1614,Buenos aires,Lincoln,Coronel martínez de hoz (ap. kilómetro 322),1,0,0,0,1,1,1,0,0
1615,Buenos aires,Lincoln,El triunfo,0,0,1,1,1,1,1,0,0
1616,Buenos aires,Lincoln,Las toscas,1,0,0,0,0,0,1,0,0
1617,Buenos aires,Lincoln,Lincoln,1,1,1,1,1,1,1,0,0
1618,Buenos aires,Lincoln,Pasteur,0,0,0,0,1,1,1,1,1
1619,Buenos aires,Lincoln,Roberts,0,0,1,1,1,1,1,0,0
1620,Buenos aires,Lincoln,Triunvirato,0,0,0,0,0,0,0,0,0
1621,Buenos aires,Lobería,Arenas verdes,0,0,0,0,1,1,0,1,0
1622,Buenos aires,San Pedro,Gobernador castro,0,0,0,0,1,1,0,0,0
1623,Buenos aires,San Pedro,Ingeniero moneta,0,0,0,0,0,0,0,0,0
1624,Buenos aires,San Pedro,Obligado,0,0,0,0,1,0,0,0,0
1625,Buenos aires,San Pedro,Pueblo doyle,0,0,0,0,0,0,0,0,0
1626,Buenos aires,San Pedro,Río tala,0,0,0,1,1,1,0,0,0
1627,Buenos aires,San Pedro,San pedro,1,1,0,1,1,1,1,1,1
1628,Buenos aires,San Pedro,Santa lucía,0,0,0,1,1,1,1,0,1
1629,Buenos aires,San Vicente,Alejandro korn,1,1,1,1,1,1,1,1,0
1630,Buenos aires,San Vicente,Domselaar,0,1,0,0,1,1,1,1,0
1631,Buenos aires,San Vicente,San vicente,1,1,1,1,1,1,1,1,0
1632,Buenos aires,Suipacha,General rivas,1,0,0,0,1,0,1,1,0
1633,Buenos aires,Suipacha,Suipacha,1,0,1,1,1,1,1,1,0
1634,Buenos aires,Tandil,De la canal,0,0,0,0,0,0,0,1,0
1635,Buenos aires,Tandil,Desvío aguirre,0,0,0,1,1,1,0,1,0
1636,Buenos aires,Tandil,Gardey,0,0,0,1,1,1,1,1,0
1637,Buenos aires,Tandil,María ignacia (est. vela),1,0,0,0,1,0,1,1,0
1638,Buenos aires,Tandil,Tandil,1,1,1,1,1,1,1,1,1
1639,Buenos aires,Tapalqué,Crotto,0,0,0,0,0,0,0,0,0
1640,Buenos aires,Tapalqué,Tapalqué,0,0,0,0,1,1,1,0,1
1641,Buenos aires,Tapalqué,Velloso,0,0,0,0,0,0,0,0,0
1642,Buenos aires,Tigre,Benavídez,1,1,0,1,1,1,1,1,1
1643,Chaco,San Lorenzo,Villa berthet,0,0,0,1,1,1,0,1,1
1644,Chaco,Sargento Cabral,Capitán solari,0,0,0,1,1,1,1,1,0
1645,Chaco,Sargento Cabral,Colonia elisa,0,0,0,0,1,1,1,0,1
1646,Chaco,Sargento Cabral,Colonias unidas,0,0,0,1,1,1,1,1,0
1647,Chaco,Sargento Cabral,Ingeniero barbet,0,0,0,0,0,0,0,0,0
1648,Chaco,Sargento Cabral,Las garcitas,0,0,0,0,1,1,1,1,1
1649,Chaco,Tapenagá,Charadai,0,0,0,1,1,1,1,0,1
1650,Chaco,Tapenagá,Cote lai,0,0,0,0,1,0,0,0,0
1651,Chaco,Tapenagá,Haumonía,0,0,0,0,0,0,0,0,0
1652,Chaco,Tapenagá,Horquilla,0,0,0,0,0,0,0,0,0
1653,Chaco,Tapenagá,La sabana,0,0,0,0,0,0,0,0,0
1654,Chubut,Biedma,Arroyo verde,0,0,0,0,0,0,1,0,1
1655,Chubut,Biedma,Puerto madryn,1,1,1,1,1,1,1,1,1
1656,Chubut,Biedma,Puerto pirámide,0,0,0,0,1,1,1,1,1
1657,Chubut,Biedma,Quinta el mirador,0,0,0,0,1,1,0,1,0
1658,Cordoba,General San Martín,Ausonia,0,0,0,1,1,1,1,1,0
1659,Cordoba,General San Martín,Chazón,0,1,0,0,1,1,1,0,0
1660,Cordoba,General San Martín,Etruria,1,1,0,0,1,1,1,0,1
1661,Cordoba,General San Martín,La laguna,1,0,0,0,1,1,1,0,0
1662,Cordoba,General San Martín,La palestina,0,0,0,0,1,0,1,1,0
1663,Cordoba,General San Martín,La playosa,1,0,0,0,1,1,0,1,1
1664,Cordoba,General San Martín,Las mojarras,0,0,0,0,1,1,0,0,0
1665,Cordoba,General San Martín,Luca,0,0,0,0,1,0,1,0,0
1666,Cordoba,General San Martín,Pasco,0,0,0,1,1,0,1,0,0
1667,Cordoba,General San Martín,Sanabria,0,0,0,0,0,0,1,0,0
1668,Cordoba,General San Martín,Silvio pellico,1,0,0,0,1,0,1,1,0
1669,Cordoba,General San Martín,Ticino,0,1,0,1,1,1,1,0,1
1670,Cordoba,General San Martín,Tío pujio,1,0,0,1,1,1,1,1,0
1671,Cordoba,General San Martín,Villa albertina,0,0,0,0,1,1,0,0,0
1672,Cordoba,General San Martín,Villa maría,1,1,0,1,1,1,1,1,1
1673,Cordoba,General San Martín,Villa nueva,1,1,0,1,1,1,1,1,1
1674,Cordoba,General San Martín,Villa oeste,0,0,0,0,1,1,0,0,0
1675,Cordoba,Ischilín,Avellaneda,0,0,0,0,0,0,0,0,0
1676,Cordoba,Ischilín,Cañada de río pinto,0,0,0,0,0,0,0,0,0
1677,Cordoba,Ischilín,Chuña,0,0,0,0,1,0,0,1,1
1678,Cordoba,Ischilín,Copacabana,0,0,0,0,0,0,1,1,0
1679,Cordoba,Ischilín,Deán funes,1,1,0,1,1,1,1,0,1
1680,Cordoba,Ischilín,Esquina del alambre,0,0,0,0,0,0,0,1,0
1681,Cordoba,Ischilín,Los chañaritos,0,0,0,0,0,0,0,0,0
1682,Cordoba,Ischilín,Los pozos,0,0,0,0,1,1,0,0,0
1683,Cordoba,Ischilín,Olivares de san nicolás,0,0,0,0,0,0,0,1,0
1684,Cordoba,Ischilín,Quilino,1,0,0,1,1,1,1,0,0
1685,Cordoba,Ischilín,San pedro de toyos,0,0,0,0,0,0,0,0,0
1686,Cordoba,Ischilín,Villa gutiérrez,0,0,0,0,0,0,0,0,0
1687,Corrientes,Goya,Goya,1,1,0,1,1,1,1,1,1
1688,Corrientes,ItatÍ,Itatí,1,0,0,0,1,1,1,1,1
1689,Corrientes,ItatÍ,Ramada paso,0,0,0,0,1,0,0,1,0
1690,Corrientes,Ituzaingó,Colonia liebig's,0,1,0,0,1,1,1,1,1
1691,Corrientes,Ituzaingó,Ituzaingó,1,0,0,0,1,1,1,0,1
1692,Corrientes,Ituzaingó,San antonio,0,0,0,0,1,1,0,0,0
1693,Corrientes,Ituzaingó,San carlos,0,0,0,0,1,1,1,0,0
1694,Corrientes,Ituzaingó,Villa olivari,0,0,0,0,1,1,0,1,1
1695,Corrientes,Lavalle,Cruz de los milagros,0,0,0,0,0,0,0,0,0
1696,Corrientes,Lavalle,Gobernador juan e. martínez,0,0,0,1,1,0,1,1,1
1697,Corrientes,Lavalle,Lavalle,0,0,0,0,1,1,1,1,1
1698,Corrientes,Lavalle,Santa lucía,1,0,0,1,1,1,1,1,1
1699,Corrientes,Lavalle,Villa córdoba,0,0,0,0,0,0,0,0,0
1700,Corrientes,Lavalle,Yatayti calle,0,0,0,0,1,0,0,0,0
1701,Corrientes,Mburucuyá,Mburucuyá,0,0,0,0,1,0,1,1,1
1702,Corrientes,Mercedes,Felipe yofré,0,0,0,0,1,0,1,0,1
1703,Corrientes,Mercedes,Mariano i. loza (est. justino solari),0,0,0,0,1,0,1,1,1
1704,Corrientes,Mercedes,Mercedes,1,1,0,1,1,1,1,1,1
1705,Corrientes,Monte Caseros,Colonia libertad,0,0,0,0,1,0,0,1,0
1706,Corrientes,Monte Caseros,Estación libertad,0,0,0,0,1,0,0,1,0
1707,Corrientes,Monte Caseros,Juan pujol,0,0,0,0,1,0,1,1,1
1708,Corrientes,Monte Caseros,Mocoretá,1,0,0,1,1,1,1,1,1
1709,Corrientes,Monte Caseros,Monte caseros,1,0,0,1,1,1,1,1,1
1710,Corrientes,Monte Caseros,Parada acuña,0,0,0,0,0,0,0,1,0
1711,Corrientes,Monte Caseros,Parada labougle,0,0,0,0,0,0,0,1,0
1712,Corrientes,Paso de los Libres,Bonpland,0,0,0,0,1,0,0,1,1
1713,La pampa,Curacó,Puelches,0,0,0,0,1,0,1,1,1
1714,La pampa,Guatraché,Alpachiri,0,0,0,1,1,0,1,0,1
1715,La pampa,Guatraché,General manuel j. campos,0,0,0,1,1,0,1,0,1
1716,La pampa,Guatraché,Guatraché,0,1,0,1,1,1,1,1,1
1717,La pampa,Guatraché,Perú,0,0,0,1,0,0,0,1,0
1718,La pampa,Guatraché,Santa teresa,0,0,0,1,0,0,1,0,0
1719,La pampa,Hucal,Abramo,0,0,0,1,0,0,0,1,1
1720,La pampa,Hucal,Bernasconi,1,0,0,1,1,1,1,1,1
1721,La pampa,Hucal,General san martín (est. villa alba),0,0,0,1,1,1,1,1,0
1722,La pampa,Hucal,Hucal,0,0,0,0,0,0,0,0,0
1723,La pampa,Hucal,Jacinto arauz,0,0,0,1,1,1,1,1,1
1724,La pampa,Lihuel Calel,Cuchillo co,0,0,0,1,1,0,0,0,1
1725,La pampa,Limay Mahuida,La reforma,0,0,0,0,1,0,1,1,1
1726,La pampa,Limay Mahuida,Limay mahuida,0,0,0,0,0,0,0,1,1
1727,Misiones,San Ignacio,Gobernador roca,1,0,0,0,1,1,1,1,1
1728,Misiones,San Ignacio,Helvecia,0,0,0,0,0,0,0,1,0
1729,Misiones,San Ignacio,Hipólito yrigoyen,0,0,0,0,1,0,0,1,0
1730,Misiones,San Ignacio,Jardín américa,1,0,0,1,1,1,1,1,0
1731,Misiones,San Ignacio,Oasis,0,0,0,0,1,0,0,1,0
1732,Misiones,San Ignacio,Roca chica,0,0,0,0,0,0,0,1,0
1733,Misiones,San Ignacio,San ignacio,1,0,0,0,1,1,1,1,1
1734,Misiones,San Ignacio,Santo pipó,1,0,0,0,1,0,1,1,0
1735,Misiones,San Javier,Florentino ameghino,0,0,0,0,0,0,0,0,0
1736,Misiones,San Javier,Itacaruaré,0,1,0,0,1,1,1,0,0
1737,Misiones,San Javier,Mojón grande,0,0,0,0,1,0,1,0,0
1738,Misiones,San Javier,San javier,0,1,0,1,1,1,1,1,1
1739,Misiones,San Pedro,Cruce caballero,0,0,0,1,0,0,0,0,0
1740,Misiones,San Pedro,Paraíso,0,0,0,1,0,0,0,1,0
1741,Misiones,San Pedro,Piñalito sur,0,0,0,1,0,0,0,1,0
1742,La pampa,Loventué,Carro quemado,0,0,0,1,0,0,1,1,1
1743,La pampa,Loventué,Loventué,0,0,0,1,0,0,1,0,0
1744,La pampa,Loventué,Luan toro,0,0,0,0,1,0,1,1,1
1745,La pampa,Loventué,Telén,0,0,0,1,1,0,1,1,1
1746,La pampa,Loventué,Victorica,0,0,0,1,1,1,1,1,1
1747,La pampa,Maracó,Agustoni,0,0,0,0,0,0,1,1,0
1748,La pampa,Maracó,Dorila,0,0,0,1,0,0,1,1,0
1749,La pampa,Maracó,General pico,1,1,1,1,1,1,1,1,1
1750,La pampa,Maracó,Speluzzi,0,0,0,1,1,0,1,1,0
1751,La pampa,Maracó,Trebolares,0,0,0,0,0,0,0,0,0
1752,La pampa,Puelén,25 de mayo,0,0,0,1,1,1,1,1,0
1753,La pampa,Puelén,Casa de piedra,0,0,0,0,0,0,0,1,0
1754,La pampa,Puelén,Puelén,0,0,1,0,1,0,1,1,1
1755,Neuquen,Confluencia,Neuquén,1,1,1,1,1,1,1,1,1
1756,Neuquen,Confluencia,Plaza huincul,0,0,0,0,1,1,0,1,1
1757,Neuquen,Confluencia,Plottier,1,1,0,1,1,1,1,1,1
1758,Neuquen,Confluencia,Senillosa,0,0,0,1,1,1,1,1,1
1759,Neuquen,Confluencia,Villa el chocón,0,0,1,0,1,0,1,1,0
1760,Neuquen,Confluencia,Vista alegre norte,1,0,0,1,1,1,1,1,0
1761,Neuquen,Confluencia,Vista alegre sur,1,0,0,1,0,0,1,0,1
1762,Rio negro,Ñorquincó,Río chico (est. cerro mesa),0,0,0,0,0,0,1,0,1
1763,Rio negro,Pichi Mahuida,Barrio esperanza,0,0,0,1,0,0,0,0,0
1764,Rio negro,Pichi Mahuida,Colonia juliá y echarren,0,1,0,1,1,0,0,1,1
1765,Rio negro,Pichi Mahuida,Juventud unida,0,0,0,1,0,0,0,0,0
1766,Rio negro,Pichi Mahuida,Pichi mahuida,0,0,0,0,0,0,0,0,0
1767,Rio negro,Pichi Mahuida,Río colorado,1,1,1,1,1,1,1,1,1
1768,Rio negro,Pichi Mahuida,Salto andersen,0,0,0,0,0,0,0,0,1
1769,Rio negro,Pilcaniyeu,Cañadón chileno,0,0,0,0,0,0,0,0,0
1770,Rio negro,Pilcaniyeu,Comallo,0,0,0,1,1,0,0,1,1
1771,Rio negro,Pilcaniyeu,Dina huapi,1,0,1,1,1,1,1,1,1
1772,Rio negro,Pilcaniyeu,Laguna blanca,0,0,0,0,0,0,0,0,1
1773,Rio negro,Pilcaniyeu,Ñirihuau,0,0,0,0,0,0,0,0,0
1774,Rio negro,Pilcaniyeu,Paso flores,0,0,0,0,0,0,0,0,1
1775,Rio negro,Pilcaniyeu,Pilcaniyeu,0,0,0,0,0,0,0,0,1
1776,Rio negro,Pilcaniyeu,Pilquiniyeu del limay,0,0,0,1,0,0,0,0,0
1777,Rio negro,Pilcaniyeu,Villa llanquín,0,0,0,0,0,0,0,0,1
1778,Rio negro,San Antonio,El empalme,0,0,0,0,0,0,0,0,0
1779,Misiones,San Pedro,San pedro,0,1,0,1,1,1,1,1,0
1780,Misiones,San Pedro,Tobuna,0,0,0,1,1,0,0,1,0
1781,Neuquen,Aluminé,Aluminé,0,1,0,0,1,0,1,1,1
1782,Neuquen,Aluminé,Moquehue,0,0,0,0,0,0,0,1,0
1783,Neuquen,Aluminé,Villa pehuenia,1,0,1,0,1,0,1,1,1
1784,Neuquen,Añelo,Aguada san roque,0,0,0,0,1,1,0,0,0
1785,Neuquen,Añelo,Añelo,0,1,0,1,1,1,1,1,1
1786,Neuquen,Añelo,San patricio del chañar,0,1,0,1,1,1,1,1,1
